prolificId,taskId,visType,responseType,value
5b982cde7a968e000151eccc,S-task8,adjMatrix,difficulty,1
5b982cde7a968e000151eccc,S-task8,adjMatrix,confidence,7
5b982cde7a968e000151eccc,S-task8,adjMatrix,minutesToComplete,0.36666666666666664
5b982cde7a968e000151eccc,S-task9,adjMatrix,nodeAnswer,Lonni
5b982cde7a968e000151eccc,S-task9,adjMatrix,nodeAnswer,Thomas
5b982cde7a968e000151eccc,S-task9,adjMatrix,nodeAnswer,Anna
5b982cde7a968e000151eccc,S-task9,adjMatrix,nodeAnswer,Klaus
5b982cde7a968e000151eccc,S-task9,adjMatrix,accuracy,1
5b982cde7a968e000151eccc,S-task9,adjMatrix,correct,1
5b982cde7a968e000151eccc,S-task9,adjMatrix,difficulty,3
5b982cde7a968e000151eccc,S-task9,adjMatrix,confidence,6
5b982cde7a968e000151eccc,S-task9,adjMatrix,minutesToComplete,1.9333333333333333
5b982cde7a968e000151eccc,S-task9A,adjMatrix,nodeAnswer,Thomas
5b982cde7a968e000151eccc,S-task9A,adjMatrix,nodeAnswer,Anna
5b982cde7a968e000151eccc,S-task9A,adjMatrix,accuracy,0
5b982cde7a968e000151eccc,S-task9A,adjMatrix,correct,0
5b982cde7a968e000151eccc,S-task9A,adjMatrix,difficulty,1
5b982cde7a968e000151eccc,S-task9A,adjMatrix,confidence,7
5b982cde7a968e000151eccc,S-task9A,adjMatrix,minutesToComplete,0.65
5b982cde7a968e000151eccc,S-taskExplore,adjMatrix,nodeAnswer,
5b982cde7a968e000151eccc,S-taskExplore,adjMatrix,valueAnswer,Krist has very few interactions but comes near the top in followers, tweets and account age
5b982cde7a968e000151eccc,S-taskExplore,adjMatrix,accuracy,1
5b982cde7a968e000151eccc,S-taskExplore,adjMatrix,correct,1
5b982cde7a968e000151eccc,S-taskExplore,adjMatrix,difficulty,1
5b982cde7a968e000151eccc,S-taskExplore,adjMatrix,confidence,7
5b982cde7a968e000151eccc,S-taskExplore,adjMatrix,minutesToComplete,1.2
5bc7073dba9cd20001d87eaf,S-task1,adjMatrix,nodeAnswer,T.J.
5bc7073dba9cd20001d87eaf,S-task1,adjMatrix,accuracy,1
5bc7073dba9cd20001d87eaf,S-task1,adjMatrix,correct,1
5bc7073dba9cd20001d87eaf,S-task1,adjMatrix,difficulty,1
5bc7073dba9cd20001d87eaf,S-task1,adjMatrix,confidence,7
5bc7073dba9cd20001d87eaf,S-task1,adjMatrix,minutesToComplete,0.35
5bc7073dba9cd20001d87eaf,S-task11,adjMatrix,nodeAnswer,giCentre
5bc7073dba9cd20001d87eaf,S-task11,adjMatrix,nodeAnswer,Noeska
5bc7073dba9cd20001d87eaf,S-task11,adjMatrix,nodeAnswer,Robert
5bc7073dba9cd20001d87eaf,S-task11,adjMatrix,valueAnswer,1740
5bc7073dba9cd20001d87eaf,S-task11,adjMatrix,accuracy,1
5bc7073dba9cd20001d87eaf,S-task11,adjMatrix,correct,1
5bc7073dba9cd20001d87eaf,S-task11,adjMatrix,difficulty,7
5bc7073dba9cd20001d87eaf,S-task11,adjMatrix,confidence,1
5bc7073dba9cd20001d87eaf,S-task11,adjMatrix,minutesToComplete,3.7333333333333334
5bc7073dba9cd20001d87eaf,S-task12,adjMatrix,nodeAnswer,Alex
5bc7073dba9cd20001d87eaf,S-task12,adjMatrix,nodeAnswer,EVis19
5bc7073dba9cd20001d87eaf,S-task12,adjMatrix,nodeAnswer,Mandy
5bc7073dba9cd20001d87eaf,S-task12,adjMatrix,accuracy,0.5
5bc7073dba9cd20001d87eaf,S-task12,adjMatrix,correct,0
5bc7073dba9cd20001d87eaf,S-task12,adjMatrix,difficulty,5
5bc7073dba9cd20001d87eaf,S-task12,adjMatrix,confidence,5
5bc7073dba9cd20001d87eaf,S-task12,adjMatrix,minutesToComplete,2.2666666666666666
5bc7073dba9cd20001d87eaf,S-task12A,adjMatrix,nodeAnswer,Jeffrey
5bc7073dba9cd20001d87eaf,S-task12A,adjMatrix,nodeAnswer,Micah
5bc7073dba9cd20001d87eaf,S-task12A,adjMatrix,nodeAnswer,Robert
5bc7073dba9cd20001d87eaf,S-task12A,adjMatrix,accuracy,0
5bc7073dba9cd20001d87eaf,S-task12A,adjMatrix,correct,0
5bc7073dba9cd20001d87eaf,S-task12A,adjMatrix,difficulty,6
5bc7073dba9cd20001d87eaf,S-task12A,adjMatrix,confidence,6
5bc7073dba9cd20001d87eaf,S-task12A,adjMatrix,minutesToComplete,4.833333333333333
5bc7073dba9cd20001d87eaf,S-task13,adjMatrix,nodeAnswer,Robert
5bc7073dba9cd20001d87eaf,S-task13,adjMatrix,accuracy,1
5bc7073dba9cd20001d87eaf,S-task13,adjMatrix,correct,1
5bc7073dba9cd20001d87eaf,S-task13,adjMatrix,difficulty,5
5bc7073dba9cd20001d87eaf,S-task13,adjMatrix,confidence,4
5bc7073dba9cd20001d87eaf,S-task13,adjMatrix,minutesToComplete,2.5166666666666666
5bc7073dba9cd20001d87eaf,S-task1A,adjMatrix,nodeAnswer,EVis2018
5bc7073dba9cd20001d87eaf,S-task1A,adjMatrix,accuracy,1
5bc7073dba9cd20001d87eaf,S-task1A,adjMatrix,correct,1
5bc7073dba9cd20001d87eaf,S-task1A,adjMatrix,difficulty,1
5bc7073dba9cd20001d87eaf,S-task1A,adjMatrix,confidence,5
5bc7073dba9cd20001d87eaf,S-task1A,adjMatrix,minutesToComplete,0.6666666666666666
5bc7073dba9cd20001d87eaf,S-task3,adjMatrix,nodeAnswer,Noeska
5bc7073dba9cd20001d87eaf,S-task3,adjMatrix,accuracy,1
5bc7073dba9cd20001d87eaf,S-task3,adjMatrix,correct,1
5bc7073dba9cd20001d87eaf,S-task3,adjMatrix,difficulty,6
5bc7073dba9cd20001d87eaf,S-task3,adjMatrix,confidence,3
5bc7073dba9cd20001d87eaf,S-task3,adjMatrix,minutesToComplete,4.233333333333333
5bc7073dba9cd20001d87eaf,S-task4,adjMatrix,nodeAnswer,AA
5bc7073dba9cd20001d87eaf,S-task4,adjMatrix,nodeAnswer,Noeska
5bc7073dba9cd20001d87eaf,S-task4,adjMatrix,nodeAnswer,Till
5bc7073dba9cd20001d87eaf,S-task4,adjMatrix,nodeAnswer,Jo
5bc7073dba9cd20001d87eaf,S-task4,adjMatrix,accuracy,1
5bc7073dba9cd20001d87eaf,S-task4,adjMatrix,correct,1
5bc7073dba9cd20001d87eaf,S-task4,adjMatrix,difficulty,2
5bc7073dba9cd20001d87eaf,S-task4,adjMatrix,confidence,7
5bc7073dba9cd20001d87eaf,S-task4,adjMatrix,minutesToComplete,0.5666666666666667
5bc7073dba9cd20001d87eaf,S-task4A,adjMatrix,nodeAnswer,Robert
5bc7073dba9cd20001d87eaf,S-task4A,adjMatrix,accuracy,1
5bc7073dba9cd20001d87eaf,S-task4A,adjMatrix,correct,1
5bc7073dba9cd20001d87eaf,S-task4A,adjMatrix,difficulty,2
5bc7073dba9cd20001d87eaf,S-task4A,adjMatrix,confidence,6
5bc7073dba9cd20001d87eaf,S-task4A,adjMatrix,minutesToComplete,0.5666666666666667
5bc7073dba9cd20001d87eaf,S-task5,adjMatrix,nodeAnswer,Robert
5bc7073dba9cd20001d87eaf,S-task5,adjMatrix,accuracy,1
5bc7073dba9cd20001d87eaf,S-task5,adjMatrix,correct,1
5bc7073dba9cd20001d87eaf,S-task5,adjMatrix,difficulty,2
5bc7073dba9cd20001d87eaf,S-task5,adjMatrix,confidence,7
5bc7073dba9cd20001d87eaf,S-task5,adjMatrix,minutesToComplete,0.5
5bc7073dba9cd20001d87eaf,S-task6,adjMatrix,nodeAnswer,
5bc7073dba9cd20001d87eaf,S-task6,adjMatrix,valueAnswer,European
5bc7073dba9cd20001d87eaf,S-task6,adjMatrix,accuracy,1
5bc7073dba9cd20001d87eaf,S-task6,adjMatrix,correct,1
5bc7073dba9cd20001d87eaf,S-task6,adjMatrix,difficulty,4
5bc7073dba9cd20001d87eaf,S-task6,adjMatrix,confidence,7
5bc7073dba9cd20001d87eaf,S-task6,adjMatrix,minutesToComplete,3.2666666666666666
5bc7073dba9cd20001d87eaf,S-task7,adjMatrix,nodeAnswer,Chris
5bc7073dba9cd20001d87eaf,S-task7,adjMatrix,accuracy,1
5bc7073dba9cd20001d87eaf,S-task7,adjMatrix,correct,1
5bc7073dba9cd20001d87eaf,S-task7,adjMatrix,difficulty,6
5bc7073dba9cd20001d87eaf,S-task7,adjMatrix,confidence,7
5bc7073dba9cd20001d87eaf,S-task7,adjMatrix,minutesToComplete,2
5bc7073dba9cd20001d87eaf,S-task8,adjMatrix,nodeAnswer,
5bc7073dba9cd20001d87eaf,S-task8,adjMatrix,valueAnswer,4
5bc7073dba9cd20001d87eaf,S-task8,adjMatrix,valueAnswer,Mentions
5bc7073dba9cd20001d87eaf,S-task8,adjMatrix,accuracy,1
5bc7073dba9cd20001d87eaf,S-task8,adjMatrix,correct,1
5bc7073dba9cd20001d87eaf,S-task8,adjMatrix,difficulty,1
5bc7073dba9cd20001d87eaf,S-task8,adjMatrix,confidence,7
5bc7073dba9cd20001d87eaf,S-task8,adjMatrix,minutesToComplete,1.1666666666666667
5bc7073dba9cd20001d87eaf,S-task9,adjMatrix,nodeAnswer,Lonni
5bc7073dba9cd20001d87eaf,S-task9,adjMatrix,nodeAnswer,Thomas
5bc7073dba9cd20001d87eaf,S-task9,adjMatrix,nodeAnswer,Anna
5bc7073dba9cd20001d87eaf,S-task9,adjMatrix,nodeAnswer,Klaus
5bc7073dba9cd20001d87eaf,S-task9,adjMatrix,accuracy,1
5bc7073dba9cd20001d87eaf,S-task9,adjMatrix,correct,1
5bc7073dba9cd20001d87eaf,S-task9,adjMatrix,difficulty,2
5bc7073dba9cd20001d87eaf,S-task9,adjMatrix,confidence,6
5bc7073dba9cd20001d87eaf,S-task9,adjMatrix,minutesToComplete,1.15
5bc7073dba9cd20001d87eaf,S-task9A,adjMatrix,nodeAnswer,Anna
5bc7073dba9cd20001d87eaf,S-task9A,adjMatrix,accuracy,1
5bc7073dba9cd20001d87eaf,S-task9A,adjMatrix,correct,1
5bc7073dba9cd20001d87eaf,S-task9A,adjMatrix,difficulty,4
5bc7073dba9cd20001d87eaf,S-task9A,adjMatrix,confidence,6
5bc7073dba9cd20001d87eaf,S-task9A,adjMatrix,minutesToComplete,2.3833333333333333
5bc7073dba9cd20001d87eaf,S-taskExplore,adjMatrix,nodeAnswer,
5bc7073dba9cd20001d87eaf,S-taskExplore,adjMatrix,valueAnswer,Jeffrey has a lot of interactions with other accounts and not so many Tweets.
The MViews account has a lot of Followers for an account this young and with very little Tweets.
Krist has very little Interactions for a person's account this big and old.
5bc7073dba9cd20001d87eaf,S-taskExplore,adjMatrix,accuracy,1
5bc7073dba9cd20001d87eaf,S-taskExplore,adjMatrix,correct,1
5bc7073dba9cd20001d87eaf,S-taskExplore,adjMatrix,difficulty,7
5bc7073dba9cd20001d87eaf,S-taskExplore,adjMatrix,confidence,2
5bc7073dba9cd20001d87eaf,S-taskExplore,adjMatrix,minutesToComplete,8.75
5bf1c26c3941490001fd5fdc,S-task1,adjMatrix,nodeAnswer,T.J.
5bf1c26c3941490001fd5fdc,S-task1,adjMatrix,accuracy,1
5bf1c26c3941490001fd5fdc,S-task1,adjMatrix,correct,1
5bf1c26c3941490001fd5fdc,S-task1,adjMatrix,difficulty,3
5bf1c26c3941490001fd5fdc,S-task1,adjMatrix,confidence,6
5bf1c26c3941490001fd5fdc,S-task1,adjMatrix,minutesToComplete,0.45
5bf1c26c3941490001fd5fdc,S-task11,adjMatrix,nodeAnswer,Noeska
5bf1c26c3941490001fd5fdc,S-task11,adjMatrix,nodeAnswer,Alex
5bf1c26c3941490001fd5fdc,S-task11,adjMatrix,nodeAnswer,Robert
5bf1c26c3941490001fd5fdc,S-task11,adjMatrix,valueAnswer,1949
5bf1c26c3941490001fd5fdc,S-task11,adjMatrix,accuracy,1
5bf1c26c3941490001fd5fdc,S-task11,adjMatrix,correct,1
5bf1c26c3941490001fd5fdc,S-task11,adjMatrix,difficulty,6
5bf1c26c3941490001fd5fdc,S-task11,adjMatrix,confidence,3
5bf1c26c3941490001fd5fdc,S-task11,adjMatrix,minutesToComplete,4.05
5bf1c26c3941490001fd5fdc,S-task12,adjMatrix,nodeAnswer,EVis19
5bf1c26c3941490001fd5fdc,S-task12,adjMatrix,nodeAnswer,EVis2018
5bf1c26c3941490001fd5fdc,S-task12,adjMatrix,nodeAnswer,James
5bf1c26c3941490001fd5fdc,S-task12,adjMatrix,nodeAnswer,Jason
5bf1c26c3941490001fd5fdc,S-task12,adjMatrix,nodeAnswer,Noeska
5bf1c26c3941490001fd5fdc,S-task12,adjMatrix,accuracy,0
5bf1c26c3941490001fd5fdc,S-task12,adjMatrix,correct,0
5bf1c26c3941490001fd5fdc,S-task12,adjMatrix,difficulty,7
5bf1c26c3941490001fd5fdc,S-task12,adjMatrix,confidence,2
5bf1c26c3941490001fd5fdc,S-task12,adjMatrix,minutesToComplete,5.666666666666667
5bf1c26c3941490001fd5fdc,S-task12A,adjMatrix,nodeAnswer,Rob
5bf1c26c3941490001fd5fdc,S-task12A,adjMatrix,accuracy,0.5
5bf1c26c3941490001fd5fdc,S-task12A,adjMatrix,correct,0
5bf1c26c3941490001fd5fdc,S-task12A,adjMatrix,difficulty,2
5bf1c26c3941490001fd5fdc,S-task12A,adjMatrix,confidence,7
5bf1c26c3941490001fd5fdc,S-task12A,adjMatrix,minutesToComplete,2.05
5bf1c26c3941490001fd5fdc,S-task13,adjMatrix,nodeAnswer,Arvind
5bf1c26c3941490001fd5fdc,S-task13,adjMatrix,accuracy,0
5bf1c26c3941490001fd5fdc,S-task13,adjMatrix,correct,0
5bf1c26c3941490001fd5fdc,S-task13,adjMatrix,difficulty,6
5bf1c26c3941490001fd5fdc,S-task13,adjMatrix,confidence,6
5bf1c26c3941490001fd5fdc,S-task13,adjMatrix,minutesToComplete,1.3833333333333333
5bf1c26c3941490001fd5fdc,S-task1A,adjMatrix,nodeAnswer,EVis2018
5bf1c26c3941490001fd5fdc,S-task1A,adjMatrix,accuracy,1
5bf1c26c3941490001fd5fdc,S-task1A,adjMatrix,correct,1
5bf1c26c3941490001fd5fdc,S-task1A,adjMatrix,difficulty,4
5bf1c26c3941490001fd5fdc,S-task1A,adjMatrix,confidence,6
5bf1c26c3941490001fd5fdc,S-task1A,adjMatrix,minutesToComplete,1.1
5bf1c26c3941490001fd5fdc,S-task3,adjMatrix,nodeAnswer,MViews
5bf1c26c3941490001fd5fdc,S-task3,adjMatrix,accuracy,0
5bf1c26c3941490001fd5fdc,S-task3,adjMatrix,correct,0
5bf1c26c3941490001fd5fdc,S-task3,adjMatrix,difficulty,5
5bf1c26c3941490001fd5fdc,S-task3,adjMatrix,confidence,5
5bf1c26c3941490001fd5fdc,S-task3,adjMatrix,minutesToComplete,1.25
5bf1c26c3941490001fd5fdc,S-task4,adjMatrix,nodeAnswer,AA
5bf1c26c3941490001fd5fdc,S-task4,adjMatrix,nodeAnswer,Noeska
5bf1c26c3941490001fd5fdc,S-task4,adjMatrix,nodeAnswer,Till
5bf1c26c3941490001fd5fdc,S-task4,adjMatrix,nodeAnswer,Jo
5bf1c26c3941490001fd5fdc,S-task4,adjMatrix,accuracy,1
5bf1c26c3941490001fd5fdc,S-task4,adjMatrix,correct,1
5bf1c26c3941490001fd5fdc,S-task4,adjMatrix,difficulty,2
5bf1c26c3941490001fd5fdc,S-task4,adjMatrix,confidence,7
5bf1c26c3941490001fd5fdc,S-task4,adjMatrix,minutesToComplete,0.6166666666666667
5bf1c26c3941490001fd5fdc,S-task4A,adjMatrix,nodeAnswer,Robert
5bf1c26c3941490001fd5fdc,S-task4A,adjMatrix,accuracy,1
5bf1c26c3941490001fd5fdc,S-task4A,adjMatrix,correct,1
5bf1c26c3941490001fd5fdc,S-task4A,adjMatrix,difficulty,6
5bf1c26c3941490001fd5fdc,S-task4A,adjMatrix,confidence,6
5bf1c26c3941490001fd5fdc,S-task4A,adjMatrix,minutesToComplete,1
5bf1c26c3941490001fd5fdc,S-task5,adjMatrix,nodeAnswer,Robert
5bf1c26c3941490001fd5fdc,S-task5,adjMatrix,accuracy,1
5bf1c26c3941490001fd5fdc,S-task5,adjMatrix,correct,1
5bf1c26c3941490001fd5fdc,S-task5,adjMatrix,difficulty,5
5bf1c26c3941490001fd5fdc,S-task5,adjMatrix,confidence,5
5bf1c26c3941490001fd5fdc,S-task5,adjMatrix,minutesToComplete,2.2333333333333334
5bf1c26c3941490001fd5fdc,S-task6,adjMatrix,nodeAnswer,
5bf1c26c3941490001fd5fdc,S-task6,adjMatrix,valueAnswer,European
5bf1c26c3941490001fd5fdc,S-task6,adjMatrix,accuracy,1
5bf1c26c3941490001fd5fdc,S-task6,adjMatrix,correct,1
5bf1c26c3941490001fd5fdc,S-task6,adjMatrix,difficulty,6
5bf1c26c3941490001fd5fdc,S-task6,adjMatrix,confidence,6
5bf1c26c3941490001fd5fdc,S-task6,adjMatrix,minutesToComplete,0.6833333333333333
5bf1c26c3941490001fd5fdc,S-task7,adjMatrix,nodeAnswer,Jeffrey
5bf1c26c3941490001fd5fdc,S-task7,adjMatrix,accuracy,0
5bf1c26c3941490001fd5fdc,S-task7,adjMatrix,correct,0
5bf1c26c3941490001fd5fdc,S-task7,adjMatrix,difficulty,6
5bf1c26c3941490001fd5fdc,S-task7,adjMatrix,confidence,6
5bf1c26c3941490001fd5fdc,S-task7,adjMatrix,minutesToComplete,3.466666666666667
5bf1c26c3941490001fd5fdc,S-task8,adjMatrix,nodeAnswer,
5bf1c26c3941490001fd5fdc,S-task8,adjMatrix,valueAnswer,4
5bf1c26c3941490001fd5fdc,S-task8,adjMatrix,valueAnswer,Mentions
5bf1c26c3941490001fd5fdc,S-task8,adjMatrix,accuracy,1
5bf1c26c3941490001fd5fdc,S-task8,adjMatrix,correct,1
5bf1c26c3941490001fd5fdc,S-task8,adjMatrix,difficulty,6
5bf1c26c3941490001fd5fdc,S-task8,adjMatrix,confidence,3
5bf1c26c3941490001fd5fdc,S-task8,adjMatrix,minutesToComplete,5.966666666666667
5bf1c26c3941490001fd5fdc,S-task9,adjMatrix,nodeAnswer,Klaus
5bf1c26c3941490001fd5fdc,S-task9,adjMatrix,accuracy,0.25
5bf1c26c3941490001fd5fdc,S-task9,adjMatrix,correct,0
5bf1c26c3941490001fd5fdc,S-task9,adjMatrix,difficulty,4
5bf1c26c3941490001fd5fdc,S-task9,adjMatrix,confidence,6
5bf1c26c3941490001fd5fdc,S-task9,adjMatrix,minutesToComplete,0.9333333333333333
5bf1c26c3941490001fd5fdc,S-task9A,adjMatrix,nodeAnswer,Jeffrey
5bf1c26c3941490001fd5fdc,S-task9A,adjMatrix,accuracy,0
5bf1c26c3941490001fd5fdc,S-task9A,adjMatrix,correct,0
5bf1c26c3941490001fd5fdc,S-task9A,adjMatrix,difficulty,5
5bf1c26c3941490001fd5fdc,S-task9A,adjMatrix,confidence,6
5bf1c26c3941490001fd5fdc,S-task9A,adjMatrix,minutesToComplete,0.8166666666666667
5bf1c26c3941490001fd5fdc,S-taskExplore,adjMatrix,nodeAnswer,
5bf1c26c3941490001fd5fdc,S-taskExplore,adjMatrix,valueAnswer,There are more tweet from the continent of EU than the rest
5bf1c26c3941490001fd5fdc,S-taskExplore,adjMatrix,accuracy,1
5bf1c26c3941490001fd5fdc,S-taskExplore,adjMatrix,correct,1
5bf1c26c3941490001fd5fdc,S-taskExplore,adjMatrix,difficulty,6
5bf1c26c3941490001fd5fdc,S-taskExplore,adjMatrix,confidence,6
5bf1c26c3941490001fd5fdc,S-taskExplore,adjMatrix,minutesToComplete,4.233333333333333
5c28cac3867f660001ae9c4a,S-task1,nodeLink,nodeAnswer,T.J.
5c28cac3867f660001ae9c4a,S-task1,nodeLink,accuracy,1
5c28cac3867f660001ae9c4a,S-task1,nodeLink,correct,1
5c28cac3867f660001ae9c4a,S-task1,nodeLink,difficulty,4
5c28cac3867f660001ae9c4a,S-task1,nodeLink,confidence,3
5c28cac3867f660001ae9c4a,S-task1,nodeLink,minutesToComplete,1.3833333333333333
5c28cac3867f660001ae9c4a,S-task11,nodeLink,nodeAnswer,John
5c28cac3867f660001ae9c4a,S-task11,nodeLink,nodeAnswer,Jon
5c28cac3867f660001ae9c4a,S-task11,nodeLink,nodeAnswer,Robert
5c28cac3867f660001ae9c4a,S-task11,nodeLink,nodeAnswer,Lane
5c28cac3867f660001ae9c4a,S-task11,nodeLink,nodeAnswer,Jeffrey
5c28cac3867f660001ae9c4a,S-task11,nodeLink,nodeAnswer,James
5c28cac3867f660001ae9c4a,S-task11,nodeLink,nodeAnswer,Noeska
5c28cac3867f660001ae9c4a,S-task11,nodeLink,nodeAnswer,Klaus
5c28cac3867f660001ae9c4a,S-task11,nodeLink,nodeAnswer,Micah
5c28cac3867f660001ae9c4a,S-task11,nodeLink,nodeAnswer,Nils
5c28cac3867f660001ae9c4a,S-task11,nodeLink,nodeAnswer,Lynn
5c28cac3867f660001ae9c4a,S-task11,nodeLink,nodeAnswer,Marc
5c28cac3867f660001ae9c4a,S-task11,nodeLink,nodeAnswer,Holger
5c28cac3867f660001ae9c4a,S-task11,nodeLink,nodeAnswer,Thomas
5c28cac3867f660001ae9c4a,S-task11,nodeLink,nodeAnswer,Anna
5c28cac3867f660001ae9c4a,S-task11,nodeLink,nodeAnswer,Nicola
5c28cac3867f660001ae9c4a,S-task11,nodeLink,nodeAnswer,Tamara
5c28cac3867f660001ae9c4a,S-task11,nodeLink,valueAnswer,2500
5c28cac3867f660001ae9c4a,S-task11,nodeLink,accuracy,1
5c28cac3867f660001ae9c4a,S-task11,nodeLink,correct,1
5c28cac3867f660001ae9c4a,S-task11,nodeLink,difficulty,7
5c28cac3867f660001ae9c4a,S-task11,nodeLink,confidence,2
5c28cac3867f660001ae9c4a,S-task11,nodeLink,minutesToComplete,1.8
5c28cac3867f660001ae9c4a,S-task12,nodeLink,nodeAnswer,AA
5c28cac3867f660001ae9c4a,S-task12,nodeLink,nodeAnswer,EVis19
5c28cac3867f660001ae9c4a,S-task12,nodeLink,nodeAnswer,Jon
5c28cac3867f660001ae9c4a,S-task12,nodeLink,nodeAnswer,Alex
5c28cac3867f660001ae9c4a,S-task12,nodeLink,nodeAnswer,James
5c28cac3867f660001ae9c4a,S-task12,nodeLink,nodeAnswer,Jason
5c28cac3867f660001ae9c4a,S-task12,nodeLink,nodeAnswer,CSEE
5c28cac3867f660001ae9c4a,S-task12,nodeLink,nodeAnswer,Noeska
5c28cac3867f660001ae9c4a,S-task12,nodeLink,nodeAnswer,Klaus
5c28cac3867f660001ae9c4a,S-task12,nodeLink,nodeAnswer,Lynn
5c28cac3867f660001ae9c4a,S-task12,nodeLink,nodeAnswer,Marc
5c28cac3867f660001ae9c4a,S-task12,nodeLink,nodeAnswer,Holger
5c28cac3867f660001ae9c4a,S-task12,nodeLink,nodeAnswer,Anna
5c28cac3867f660001ae9c4a,S-task12,nodeLink,nodeAnswer,Nicola
5c28cac3867f660001ae9c4a,S-task12,nodeLink,nodeAnswer,Mandy
5c28cac3867f660001ae9c4a,S-task12,nodeLink,nodeAnswer,Andrea
5c28cac3867f660001ae9c4a,S-task12,nodeLink,nodeAnswer,EVis2018
5c28cac3867f660001ae9c4a,S-task12,nodeLink,accuracy,0
5c28cac3867f660001ae9c4a,S-task12,nodeLink,correct,0
5c28cac3867f660001ae9c4a,S-task12,nodeLink,difficulty,7
5c28cac3867f660001ae9c4a,S-task12,nodeLink,confidence,2
5c28cac3867f660001ae9c4a,S-task12,nodeLink,minutesToComplete,2.25
5c28cac3867f660001ae9c4a,S-task12A,nodeLink,nodeAnswer,Rob
5c28cac3867f660001ae9c4a,S-task12A,nodeLink,nodeAnswer,Roeland
5c28cac3867f660001ae9c4a,S-task12A,nodeLink,nodeAnswer,Micah
5c28cac3867f660001ae9c4a,S-task12A,nodeLink,nodeAnswer,Sophie
5c28cac3867f660001ae9c4a,S-task12A,nodeLink,nodeAnswer,Bum
5c28cac3867f660001ae9c4a,S-task12A,nodeLink,nodeAnswer,D3js
5c28cac3867f660001ae9c4a,S-task12A,nodeLink,accuracy,0
5c28cac3867f660001ae9c4a,S-task12A,nodeLink,correct,0
5c28cac3867f660001ae9c4a,S-task12A,nodeLink,difficulty,3
5c28cac3867f660001ae9c4a,S-task12A,nodeLink,confidence,2
5c28cac3867f660001ae9c4a,S-task12A,nodeLink,minutesToComplete,0.8833333333333333
5c28cac3867f660001ae9c4a,S-task13,nodeLink,nodeAnswer,Robert
5c28cac3867f660001ae9c4a,S-task13,nodeLink,accuracy,1
5c28cac3867f660001ae9c4a,S-task13,nodeLink,correct,1
5c28cac3867f660001ae9c4a,S-task13,nodeLink,difficulty,6
5c28cac3867f660001ae9c4a,S-task13,nodeLink,confidence,2
5c28cac3867f660001ae9c4a,S-task13,nodeLink,minutesToComplete,1.6666666666666667
5c28cac3867f660001ae9c4a,S-task1A,nodeLink,nodeAnswer,EVis2018
5c28cac3867f660001ae9c4a,S-task1A,nodeLink,accuracy,1
5c28cac3867f660001ae9c4a,S-task1A,nodeLink,correct,1
5c28cac3867f660001ae9c4a,S-task1A,nodeLink,difficulty,6
5c28cac3867f660001ae9c4a,S-task1A,nodeLink,confidence,4
5c28cac3867f660001ae9c4a,S-task1A,nodeLink,minutesToComplete,3.55
5c28cac3867f660001ae9c4a,S-task3,nodeLink,nodeAnswer,Noeska
5c28cac3867f660001ae9c4a,S-task3,nodeLink,accuracy,1
5c28cac3867f660001ae9c4a,S-task3,nodeLink,correct,1
5c28cac3867f660001ae9c4a,S-task3,nodeLink,difficulty,5
5c28cac3867f660001ae9c4a,S-task3,nodeLink,confidence,3
5c28cac3867f660001ae9c4a,S-task3,nodeLink,minutesToComplete,1.7666666666666666
5c28cac3867f660001ae9c4a,S-task4,nodeLink,nodeAnswer,AA
5c28cac3867f660001ae9c4a,S-task4,nodeLink,nodeAnswer,Noeska
5c28cac3867f660001ae9c4a,S-task4,nodeLink,nodeAnswer,Till
5c28cac3867f660001ae9c4a,S-task4,nodeLink,nodeAnswer,Jo
5c28cac3867f660001ae9c4a,S-task4,nodeLink,accuracy,1
5c28cac3867f660001ae9c4a,S-task4,nodeLink,correct,1
5c28cac3867f660001ae9c4a,S-task4,nodeLink,difficulty,2
5c28cac3867f660001ae9c4a,S-task4,nodeLink,confidence,5
5c28cac3867f660001ae9c4a,S-task4,nodeLink,minutesToComplete,1.0166666666666666
5c28cac3867f660001ae9c4a,S-task4A,nodeLink,nodeAnswer,Robert
5c28cac3867f660001ae9c4a,S-task4A,nodeLink,accuracy,1
5c28cac3867f660001ae9c4a,S-task4A,nodeLink,correct,1
5c28cac3867f660001ae9c4a,S-task4A,nodeLink,difficulty,2
5c28cac3867f660001ae9c4a,S-task4A,nodeLink,confidence,4
5c28cac3867f660001ae9c4a,S-task4A,nodeLink,minutesToComplete,0.8
5c28cac3867f660001ae9c4a,S-task5,nodeLink,nodeAnswer,Robert
5c28cac3867f660001ae9c4a,S-task5,nodeLink,accuracy,1
5c28cac3867f660001ae9c4a,S-task5,nodeLink,correct,1
5c28cac3867f660001ae9c4a,S-task5,nodeLink,difficulty,5
5c28cac3867f660001ae9c4a,S-task5,nodeLink,confidence,2
5c28cac3867f660001ae9c4a,S-task5,nodeLink,minutesToComplete,0.95
5c28cac3867f660001ae9c4a,S-task6,nodeLink,nodeAnswer,
5c28cac3867f660001ae9c4a,S-task6,nodeLink,valueAnswer,European
5c28cac3867f660001ae9c4a,S-task6,nodeLink,accuracy,1
5c28cac3867f660001ae9c4a,S-task6,nodeLink,correct,1
5c28cac3867f660001ae9c4a,S-task6,nodeLink,difficulty,4
5c28cac3867f660001ae9c4a,S-task6,nodeLink,confidence,5
