prolificId,taskId,visType,taskType,topology,hypothesis_1,hypothesis_2,measure,value
5d3f10e626d3fe0018148dcf,S-task11,adjMatrix,TGA,subnetwork,Within Node Comparison Hypothesis,Small/Large Network Hypothesis,nodeAnswer,Anna
5d3f10e626d3fe0018148dcf,S-task11,adjMatrix,TGA,subnetwork,Within Node Comparison Hypothesis,Small/Large Network Hypothesis,accuracy,1
5d3f10e626d3fe0018148dcf,S-task11,adjMatrix,TGA,subnetwork,Within Node Comparison Hypothesis,Small/Large Network Hypothesis,correct,1
5d3f10e626d3fe0018148dcf,S-task11,adjMatrix,TGA,subnetwork,Within Node Comparison Hypothesis,Small/Large Network Hypothesis,difficulty,2
5d3f10e626d3fe0018148dcf,S-task11,adjMatrix,TGA,subnetwork,Within Node Comparison Hypothesis,Small/Large Network Hypothesis,confidence,7
5d3f10e626d3fe0018148dcf,S-task11,adjMatrix,TGA,subnetwork,Within Node Comparison Hypothesis,Small/Large Network Hypothesis,minutesToComplete,2.45
5d3f10e626d3fe0018148dcf,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Teo
5d3f10e626d3fe0018148dcf,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Micah
5d3f10e626d3fe0018148dcf,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Jack
5d3f10e626d3fe0018148dcf,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Marc
5d3f10e626d3fe0018148dcf,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Jon
5d3f10e626d3fe0018148dcf,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,James
5d3f10e626d3fe0018148dcf,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Jason
5d3f10e626d3fe0018148dcf,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Noeska
5d3f10e626d3fe0018148dcf,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Alex
5d3f10e626d3fe0018148dcf,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Robert
5d3f10e626d3fe0018148dcf,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Jeffrey
5d3f10e626d3fe0018148dcf,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,valueAnswer,788
5d3f10e626d3fe0018148dcf,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,accuracy,0.5
5d3f10e626d3fe0018148dcf,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,correct,0
5d3f10e626d3fe0018148dcf,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,difficulty,7
5d3f10e626d3fe0018148dcf,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,confidence,2
5d3f10e626d3fe0018148dcf,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,minutesToComplete,12.666666666666666
5d3f10e626d3fe0018148dcf,S-task13,adjMatrix,TGA,paths,Path Hypothesis, Small/Large Network Hypothesis,nodeAnswer,Nam
5d3f10e626d3fe0018148dcf,S-task13,adjMatrix,TGA,paths,Path Hypothesis, Small/Large Network Hypothesis,valueAnswer,NA
5d3f10e626d3fe0018148dcf,S-task13,adjMatrix,TGA,paths,Path Hypothesis, Small/Large Network Hypothesis,accuracy,0
5d3f10e626d3fe0018148dcf,S-task13,adjMatrix,TGA,paths,Path Hypothesis, Small/Large Network Hypothesis,correct,0
5d3f10e626d3fe0018148dcf,S-task13,adjMatrix,TGA,paths,Path Hypothesis, Small/Large Network Hypothesis,difficulty,7
5d3f10e626d3fe0018148dcf,S-task13,adjMatrix,TGA,paths,Path Hypothesis, Small/Large Network Hypothesis,confidence,1
5d3f10e626d3fe0018148dcf,S-task13,adjMatrix,TGA,paths,Path Hypothesis, Small/Large Network Hypothesis,minutesToComplete,4.8
5d3f10e626d3fe0018148dcf,S-task14,adjMatrix,TGA,paths,Path Hypothesis, Small/Large Network Hypothesis,nodeAnswer,IDL
5d3f10e626d3fe0018148dcf,S-task14,adjMatrix,TGA,paths,Path Hypothesis, Small/Large Network Hypothesis,valueAnswer,NA
5d3f10e626d3fe0018148dcf,S-task14,adjMatrix,TGA,paths,Path Hypothesis, Small/Large Network Hypothesis,accuracy,0
5d3f10e626d3fe0018148dcf,S-task14,adjMatrix,TGA,paths,Path Hypothesis, Small/Large Network Hypothesis,correct,0
5d3f10e626d3fe0018148dcf,S-task14,adjMatrix,TGA,paths,Path Hypothesis, Small/Large Network Hypothesis,difficulty,7
5d3f10e626d3fe0018148dcf,S-task14,adjMatrix,TGA,paths,Path Hypothesis, Small/Large Network Hypothesis,confidence,1
5d3f10e626d3fe0018148dcf,S-task14,adjMatrix,TGA,paths,Path Hypothesis, Small/Large Network Hypothesis,minutesToComplete,2.683333333333333
5d3f10e626d3fe0018148dcf,S-task15,adjMatrix,TGA,subnetwork,Topology plus Simple Attribute Hypothesis,,nodeAnswer,Robert
5d3f10e626d3fe0018148dcf,S-task15,adjMatrix,TGA,subnetwork,Topology plus Simple Attribute Hypothesis,,accuracy,1
5d3f10e626d3fe0018148dcf,S-task15,adjMatrix,TGA,subnetwork,Topology plus Simple Attribute Hypothesis,,correct,1
5d3f10e626d3fe0018148dcf,S-task15,adjMatrix,TGA,subnetwork,Topology plus Simple Attribute Hypothesis,,difficulty,7
5d3f10e626d3fe0018148dcf,S-task15,adjMatrix,TGA,subnetwork,Topology plus Simple Attribute Hypothesis,,confidence,1
5d3f10e626d3fe0018148dcf,S-task15,adjMatrix,TGA,subnetwork,Topology plus Simple Attribute Hypothesis,,minutesToComplete,4.366666666666666
5d3f10e626d3fe0018148dcf,S-task16,adjMatrix,NA,NA,Insight Generation Hypothesis,,nodeAnswer,
5d3f10e626d3fe0018148dcf,S-task16,adjMatrix,NA,NA,Insight Generation Hypothesis,,valueAnswer,Jack has 5 interaction with Rob.Lynn has the oldest account.Alex has one neighbour from South Africa
5d3f10e626d3fe0018148dcf,S-task16,adjMatrix,NA,NA,Insight Generation Hypothesis,,accuracy,1
5d3f10e626d3fe0018148dcf,S-task16,adjMatrix,NA,NA,Insight Generation Hypothesis,,correct,1
5d3f10e626d3fe0018148dcf,S-task16,adjMatrix,NA,NA,Insight Generation Hypothesis,,difficulty,5
5d3f10e626d3fe0018148dcf,S-task16,adjMatrix,NA,NA,Insight Generation Hypothesis,,confidence,5
5d3f10e626d3fe0018148dcf,S-task16,adjMatrix,NA,NA,Insight Generation Hypothesis,,minutesToComplete,2.683333333333333
5d3954872d32e2001a8690e2,S-task01,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,nodeAnswer,T.J.
5d3954872d32e2001a8690e2,S-task01,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,accuracy,1
5d3954872d32e2001a8690e2,S-task01,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,correct,1
5d3954872d32e2001a8690e2,S-task01,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,difficulty,1
5d3954872d32e2001a8690e2,S-task01,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,confidence,7
5d3954872d32e2001a8690e2,S-task01,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,minutesToComplete,0.25
5d3954872d32e2001a8690e2,S-task02,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,nodeAnswer,EVis2018
5d3954872d32e2001a8690e2,S-task02,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,accuracy,1
5d3954872d32e2001a8690e2,S-task02,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,correct,1
5d3954872d32e2001a8690e2,S-task02,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,difficulty,2
5d3954872d32e2001a8690e2,S-task02,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,confidence,6
5d3954872d32e2001a8690e2,S-task02,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,minutesToComplete,0.8
5d3954872d32e2001a8690e2,S-task03,adjMatrix,TGA,single node,Scalable Attributes Hypothesis,,nodeAnswer,Thomas
5d3954872d32e2001a8690e2,S-task03,adjMatrix,TGA,single node,Scalable Attributes Hypothesis,,accuracy,0
5d3954872d32e2001a8690e2,S-task03,adjMatrix,TGA,single node,Scalable Attributes Hypothesis,,correct,0
5d3954872d32e2001a8690e2,S-task03,adjMatrix,TGA,single node,Scalable Attributes Hypothesis,,difficulty,6
5d3954872d32e2001a8690e2,S-task03,adjMatrix,TGA,single node,Scalable Attributes Hypothesis,,confidence,2
5d3954872d32e2001a8690e2,S-task03,adjMatrix,TGA,single node,Scalable Attributes Hypothesis,,minutesToComplete,2.25
5d3954872d32e2001a8690e2,S-task04,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,nodeAnswer,AA
5d3954872d32e2001a8690e2,S-task04,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,nodeAnswer,Noeska
5d3954872d32e2001a8690e2,S-task04,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,nodeAnswer,Till
5d3954872d32e2001a8690e2,S-task04,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,nodeAnswer,Jo
5d3954872d32e2001a8690e2,S-task04,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,accuracy,1
5d3954872d32e2001a8690e2,S-task04,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,correct,1
5d3954872d32e2001a8690e2,S-task04,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,difficulty,1
5d3954872d32e2001a8690e2,S-task04,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,confidence,7
5d3954872d32e2001a8690e2,S-task04,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,minutesToComplete,0.35
5d3954872d32e2001a8690e2,S-task05,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,nodeAnswer,Robert
5d3954872d32e2001a8690e2,S-task05,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,accuracy,1
5d3954872d32e2001a8690e2,S-task05,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,correct,1
5d3954872d32e2001a8690e2,S-task05,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,difficulty,1
5d3954872d32e2001a8690e2,S-task05,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,confidence,7
5d3954872d32e2001a8690e2,S-task05,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,minutesToComplete,0.95
5d3954872d32e2001a8690e2,S-task06,adjMatrix,TGA,neighbors,Edge Attribute Hypothesis,,nodeAnswer,Robert
5d3954872d32e2001a8690e2,S-task06,adjMatrix,TGA,neighbors,Edge Attribute Hypothesis,,accuracy,1
5d3954872d32e2001a8690e2,S-task06,adjMatrix,TGA,neighbors,Edge Attribute Hypothesis,,correct,1
5d3954872d32e2001a8690e2,S-task06,adjMatrix,TGA,neighbors,Edge Attribute Hypothesis,,difficulty,1
5d3954872d32e2001a8690e2,S-task06,adjMatrix,TGA,neighbors,Edge Attribute Hypothesis,,confidence,6
5d3954872d32e2001a8690e2,S-task06,adjMatrix,TGA,neighbors,Edge Attribute Hypothesis,,minutesToComplete,0.6
5d3954872d32e2001a8690e2,S-task07,adjMatrix,AGT,neighbors,Topology plus Simple Attributes Hypothesis,,nodeAnswer,Marc
5d3954872d32e2001a8690e2,S-task07,adjMatrix,AGT,neighbors,Topology plus Simple Attributes Hypothesis,,valueAnswer,North American
5d3954872d32e2001a8690e2,S-task07,adjMatrix,AGT,neighbors,Topology plus Simple Attributes Hypothesis,,accuracy,0.5
5d3954872d32e2001a8690e2,S-task07,adjMatrix,AGT,neighbors,Topology plus Simple Attributes Hypothesis,,correct,0
5d3954872d32e2001a8690e2,S-task07,adjMatrix,AGT,neighbors,Topology plus Simple Attributes Hypothesis,,difficulty,4
5d3954872d32e2001a8690e2,S-task07,adjMatrix,AGT,neighbors,Topology plus Simple Attributes Hypothesis,,confidence,4
5d3954872d32e2001a8690e2,S-task07,adjMatrix,AGT,neighbors,Topology plus Simple Attributes Hypothesis,,minutesToComplete,2.466666666666667
5d3954872d32e2001a8690e2,S-task08,adjMatrix,TGA,neighbors,Topology plus Simple Attributes Hypothesis, Common Neighbor Hypothesis,nodeAnswer,Chris
5d3954872d32e2001a8690e2,S-task08,adjMatrix,TGA,neighbors,Topology plus Simple Attributes Hypothesis, Common Neighbor Hypothesis,accuracy,1
5d3954872d32e2001a8690e2,S-task08,adjMatrix,TGA,neighbors,Topology plus Simple Attributes Hypothesis, Common Neighbor Hypothesis,correct,1
5d3954872d32e2001a8690e2,S-task08,adjMatrix,TGA,neighbors,Topology plus Simple Attributes Hypothesis, Common Neighbor Hypothesis,difficulty,4
5d3954872d32e2001a8690e2,S-task08,adjMatrix,TGA,neighbors,Topology plus Simple Attributes Hypothesis, Common Neighbor Hypothesis,confidence,6
5d3954872d32e2001a8690e2,S-task08,adjMatrix,TGA,neighbors,Topology plus Simple Attributes Hypothesis, Common Neighbor Hypothesis,minutesToComplete,2.2666666666666666
5d3954872d32e2001a8690e2,S-task09,adjMatrix,AGT,neighbors,Edge Attribute Hypothesis,,nodeAnswer,
5d3954872d32e2001a8690e2,S-task09,adjMatrix,AGT,neighbors,Edge Attribute Hypothesis,,valueAnswer,4
5d3954872d32e2001a8690e2,S-task09,adjMatrix,AGT,neighbors,Edge Attribute Hypothesis,,valueAnswer,Mentions
5d3954872d32e2001a8690e2,S-task09,adjMatrix,AGT,neighbors,Edge Attribute Hypothesis,,accuracy,1
5d3954872d32e2001a8690e2,S-task09,adjMatrix,AGT,neighbors,Edge Attribute Hypothesis,,correct,1
5d3954872d32e2001a8690e2,S-task09,adjMatrix,AGT,neighbors,Edge Attribute Hypothesis,,difficulty,1
5d3954872d32e2001a8690e2,S-task09,adjMatrix,AGT,neighbors,Edge Attribute Hypothesis,,confidence,6
5d3954872d32e2001a8690e2,S-task09,adjMatrix,AGT,neighbors,Edge Attribute Hypothesis,,minutesToComplete,2.2666666666666666
5d3954872d32e2001a8690e2,S-task10,adjMatrix,TGA,neighbors,Within Node Comparison Hypothesis, Small/Large Network Hypothesis,nodeAnswer,Lonni
5d3954872d32e2001a8690e2,S-task10,adjMatrix,TGA,neighbors,Within Node Comparison Hypothesis, Small/Large Network Hypothesis,nodeAnswer,Thomas
5d3954872d32e2001a8690e2,S-task10,adjMatrix,TGA,neighbors,Within Node Comparison Hypothesis, Small/Large Network Hypothesis,nodeAnswer,Anna
5d3954872d32e2001a8690e2,S-task10,adjMatrix,TGA,neighbors,Within Node Comparison Hypothesis, Small/Large Network Hypothesis,nodeAnswer,Klaus
5d3954872d32e2001a8690e2,S-task10,adjMatrix,TGA,neighbors,Within Node Comparison Hypothesis, Small/Large Network Hypothesis,accuracy,1
5d3954872d32e2001a8690e2,S-task10,adjMatrix,TGA,neighbors,Within Node Comparison Hypothesis, Small/Large Network Hypothesis,correct,1
5d3954872d32e2001a8690e2,S-task10,adjMatrix,TGA,neighbors,Within Node Comparison Hypothesis, Small/Large Network Hypothesis,difficulty,2
5d3954872d32e2001a8690e2,S-task10,adjMatrix,TGA,neighbors,Within Node Comparison Hypothesis, Small/Large Network Hypothesis,confidence,6
5d3954872d32e2001a8690e2,S-task10,adjMatrix,TGA,neighbors,Within Node Comparison Hypothesis, Small/Large Network Hypothesis,minutesToComplete,1.05
5d3954872d32e2001a8690e2,S-task11,adjMatrix,TGA,subnetwork,Within Node Comparison Hypothesis,Small/Large Network Hypothesis,nodeAnswer,Thomas
5d3954872d32e2001a8690e2,S-task11,adjMatrix,TGA,subnetwork,Within Node Comparison Hypothesis,Small/Large Network Hypothesis,accuracy,0
5d3954872d32e2001a8690e2,S-task11,adjMatrix,TGA,subnetwork,Within Node Comparison Hypothesis,Small/Large Network Hypothesis,correct,0
5d3954872d32e2001a8690e2,S-task11,adjMatrix,TGA,subnetwork,Within Node Comparison Hypothesis,Small/Large Network Hypothesis,difficulty,3
5d3954872d32e2001a8690e2,S-task11,adjMatrix,TGA,subnetwork,Within Node Comparison Hypothesis,Small/Large Network Hypothesis,confidence,6
5d3954872d32e2001a8690e2,S-task11,adjMatrix,TGA,subnetwork,Within Node Comparison Hypothesis,Small/Large Network Hypothesis,minutesToComplete,1.15
5d3954872d32e2001a8690e2,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Lane
5d3954872d32e2001a8690e2,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Thomas
5d3954872d32e2001a8690e2,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Anna
5d3954872d32e2001a8690e2,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Nicola
5d3954872d32e2001a8690e2,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,EVis2018
5d3954872d32e2001a8690e2,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Fritz
5d3954872d32e2001a8690e2,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,SCI
5d3954872d32e2001a8690e2,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Holger
5d3954872d32e2001a8690e2,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Nils
5d3954872d32e2001a8690e2,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Lynn
5d3954872d32e2001a8690e2,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,AA
5d3954872d32e2001a8690e2,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Micah
5d3954872d32e2001a8690e2,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Jack
5d3954872d32e2001a8690e2,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Klaus
5d3954872d32e2001a8690e2,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Marc
5d3954872d32e2001a8690e2,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Jon
5d3954872d32e2001a8690e2,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,James
5d3954872d32e2001a8690e2,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Tamara
5d3954872d32e2001a8690e2,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,EVis19
5d3954872d32e2001a8690e2,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Jason
5d3954872d32e2001a8690e2,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Noeska
5d3954872d32e2001a8690e2,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,nodeAnswer,Robert
5d3954872d32e2001a8690e2,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,valueAnswer,500
5d3954872d32e2001a8690e2,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,accuracy,0.5
5d3954872d32e2001a8690e2,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,correct,0
5d3954872d32e2001a8690e2,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,difficulty,7
5d3954872d32e2001a8690e2,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,confidence,1
5d3954872d32e2001a8690e2,S-task12,adjMatrix,AGT,clusters,Cluster Hypothesis,,minutesToComplete,1.7833333333333334
5d3954872d32e2001a8690e2,S-task13,adjMatrix,TGA,paths,Path Hypothesis, Small/Large Network Hypothesis,nodeAnswer,Rob
5d3954872d32e2001a8690e2,S-task13,adjMatrix,TGA,paths,Path Hypothesis, Small/Large Network Hypothesis,valueAnswer,NA
5d3954872d32e2001a8690e2,S-task13,adjMatrix,TGA,paths,Path Hypothesis, Small/Large Network Hypothesis,accuracy,0
5d3954872d32e2001a8690e2,S-task13,adjMatrix,TGA,paths,Path Hypothesis, Small/Large Network Hypothesis,correct,0
5d3954872d32e2001a8690e2,S-task13,adjMatrix,TGA,paths,Path Hypothesis, Small/Large Network Hypothesis,difficulty,7
5d3954872d32e2001a8690e2,S-task13,adjMatrix,TGA,paths,Path Hypothesis, Small/Large Network Hypothesis,confidence,2
5d3954872d32e2001a8690e2,S-task13,adjMatrix,TGA,paths,Path Hypothesis, Small/Large Network Hypothesis,minutesToComplete,4.55
5d3954872d32e2001a8690e2,S-task14,adjMatrix,TGA,paths,Path Hypothesis, Small/Large Network Hypothesis,nodeAnswer,SCI
5d3954872d32e2001a8690e2,S-task14,adjMatrix,TGA,paths,Path Hypothesis, Small/Large Network Hypothesis,valueAnswer,NA
5d3954872d32e2001a8690e2,S-task14,adjMatrix,TGA,paths,Path Hypothesis, Small/Large Network Hypothesis,accuracy,0
5d3954872d32e2001a8690e2,S-task14,adjMatrix,TGA,paths,Path Hypothesis, Small/Large Network Hypothesis,correct,0
5d3954872d32e2001a8690e2,S-task14,adjMatrix,TGA,paths,Path Hypothesis, Small/Large Network Hypothesis,difficulty,6
5d3954872d32e2001a8690e2,S-task14,adjMatrix,TGA,paths,Path Hypothesis, Small/Large Network Hypothesis,confidence,2
5d3954872d32e2001a8690e2,S-task14,adjMatrix,TGA,paths,Path Hypothesis, Small/Large Network Hypothesis,minutesToComplete,0.6666666666666666
5d3954872d32e2001a8690e2,S-task15,adjMatrix,TGA,subnetwork,Topology plus Simple Attribute Hypothesis,,nodeAnswer,Rob
5d3954872d32e2001a8690e2,S-task15,adjMatrix,TGA,subnetwork,Topology plus Simple Attribute Hypothesis,,accuracy,0
5d3954872d32e2001a8690e2,S-task15,adjMatrix,TGA,subnetwork,Topology plus Simple Attribute Hypothesis,,correct,0
5d3954872d32e2001a8690e2,S-task15,adjMatrix,TGA,subnetwork,Topology plus Simple Attribute Hypothesis,,difficulty,7
5d3954872d32e2001a8690e2,S-task15,adjMatrix,TGA,subnetwork,Topology plus Simple Attribute Hypothesis,,confidence,1
5d3954872d32e2001a8690e2,S-task15,adjMatrix,TGA,subnetwork,Topology plus Simple Attribute Hypothesis,,minutesToComplete,1.1
5d3954872d32e2001a8690e2,S-task16,adjMatrix,NA,NA,Insight Generation Hypothesis,,nodeAnswer,
5d3954872d32e2001a8690e2,S-task16,adjMatrix,NA,NA,Insight Generation Hypothesis,,valueAnswer,Old account ages
5d3954872d32e2001a8690e2,S-task16,adjMatrix,NA,NA,Insight Generation Hypothesis,,accuracy,1
5d3954872d32e2001a8690e2,S-task16,adjMatrix,NA,NA,Insight Generation Hypothesis,,correct,1
5d3954872d32e2001a8690e2,S-task16,adjMatrix,NA,NA,Insight Generation Hypothesis,,difficulty,4
5d3954872d32e2001a8690e2,S-task16,adjMatrix,NA,NA,Insight Generation Hypothesis,,confidence,4
5d3954872d32e2001a8690e2,S-task16,adjMatrix,NA,NA,Insight Generation Hypothesis,,minutesToComplete,2.0833333333333335
5d379570d55420001c34720a,S-task01,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,nodeAnswer,T.J.
5d379570d55420001c34720a,S-task01,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,accuracy,1
5d379570d55420001c34720a,S-task01,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,correct,1
5d379570d55420001c34720a,S-task01,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,difficulty,1
5d379570d55420001c34720a,S-task01,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,confidence,7
5d379570d55420001c34720a,S-task01,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,minutesToComplete,0.43333333333333335
5d379570d55420001c34720a,S-task02,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,nodeAnswer,EVis2018
5d379570d55420001c34720a,S-task02,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,accuracy,1
5d379570d55420001c34720a,S-task02,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,correct,1
5d379570d55420001c34720a,S-task02,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,difficulty,1
5d379570d55420001c34720a,S-task02,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,confidence,7
5d379570d55420001c34720a,S-task02,adjMatrix,TGA,single node,Distractor Effect Hypothesis, Attribute Sorting Hypothesis,minutesToComplete,0.36666666666666664
5d379570d55420001c34720a,S-task03,adjMatrix,TGA,single node,Scalable Attributes Hypothesis,,nodeAnswer,Jeffrey
5d379570d55420001c34720a,S-task03,adjMatrix,TGA,single node,Scalable Attributes Hypothesis,,accuracy,1
5d379570d55420001c34720a,S-task03,adjMatrix,TGA,single node,Scalable Attributes Hypothesis,,correct,1
5d379570d55420001c34720a,S-task03,adjMatrix,TGA,single node,Scalable Attributes Hypothesis,,difficulty,5
5d379570d55420001c34720a,S-task03,adjMatrix,TGA,single node,Scalable Attributes Hypothesis,,confidence,6
5d379570d55420001c34720a,S-task03,adjMatrix,TGA,single node,Scalable Attributes Hypothesis,,minutesToComplete,1
5d379570d55420001c34720a,S-task04,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,nodeAnswer,EVis19
5d379570d55420001c34720a,S-task04,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,nodeAnswer,Jon
5d379570d55420001c34720a,S-task04,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,nodeAnswer,Klaus
5d379570d55420001c34720a,S-task04,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,nodeAnswer,Sereno
5d379570d55420001c34720a,S-task04,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,nodeAnswer,giCentre
5d379570d55420001c34720a,S-task04,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,nodeAnswer,Lonni
5d379570d55420001c34720a,S-task04,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,nodeAnswer,Holger
5d379570d55420001c34720a,S-task04,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,nodeAnswer,Teo
5d379570d55420001c34720a,S-task04,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,nodeAnswer,Shahid
5d379570d55420001c34720a,S-task04,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,nodeAnswer,Hurter
5d379570d55420001c34720a,S-task04,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,nodeAnswer,Anna
5d379570d55420001c34720a,S-task04,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,nodeAnswer,Nicola
5d379570d55420001c34720a,S-task04,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,nodeAnswer,Mandy
5d379570d55420001c34720a,S-task04,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,nodeAnswer,Samuel
5d379570d55420001c34720a,S-task04,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,nodeAnswer,Till
5d379570d55420001c34720a,S-task04,adjMatrix,TGA,neighbors,Distractor Effects Hypothesis,,nodeAnswer,Stef
