id,taskId,visType,event
5cebd3addd01c200176b87a9,S-task05,adjMatrix,search
5cebd3addd01c200176b87a9,S-task05,adjMatrix,colLabel
5cebd3addd01c200176b87a9,S-task05,adjMatrix,sort
5cebd3addd01c200176b87a9,S-task05,adjMatrix,answerBox
5cebd3addd01c200176b87a9,S-task05,adjMatrix,Finished Task
5cebd3addd01c200176b87a9,S-task06,adjMatrix,search
5cebd3addd01c200176b87a9,S-task06,adjMatrix,answerBox
5cebd3addd01c200176b87a9,S-task06,adjMatrix,Finished Task
5cebd3addd01c200176b87a9,S-task07,adjMatrix,search
5cebd3addd01c200176b87a9,S-task07,adjMatrix,answerBox
5cebd3addd01c200176b87a9,S-task07,adjMatrix,Finished Task
5cebd3addd01c200176b87a9,S-task12,adjMatrix,search
5cebd3addd01c200176b87a9,S-task12,adjMatrix,sort
5cebd3addd01c200176b87a9,S-task12,adjMatrix,answerBox
5cebd3addd01c200176b87a9,S-task12,adjMatrix,answerBox
5cebd3addd01c200176b87a9,S-task12,adjMatrix,answerBox
5cebd3addd01c200176b87a9,S-task12,adjMatrix,answerBox
5cebd3addd01c200176b87a9,S-task12,adjMatrix,Finished Task
5cebd3addd01c200176b87a9,S-task14,adjMatrix,search
5cebd3addd01c200176b87a9,S-task14,adjMatrix,search
5cebd3addd01c200176b87a9,S-task14,adjMatrix,sort
5cebd3addd01c200176b87a9,S-task14,adjMatrix,sort
5cebd3addd01c200176b87a9,S-task14,adjMatrix,colLabel
5cebd3addd01c200176b87a9,S-task14,adjMatrix,answerBox
5cebd3addd01c200176b87a9,S-task14,adjMatrix,Finished Task
5cebd3addd01c200176b87a9,S-task11,adjMatrix,search
5cebd3addd01c200176b87a9,S-task11,adjMatrix,colLabel
5cebd3addd01c200176b87a9,S-task11,adjMatrix,sort
5cebd3addd01c200176b87a9,S-task11,adjMatrix,answerBox
5cebd3addd01c200176b87a9,S-task11,adjMatrix,Finished Task
5cebd3addd01c200176b87a9,S-task16,adjMatrix,Finished Task
5a135875074b1900012527a9,S-task03,nodeLink,startedProvenance
5a135875074b1900012527a9,S-task03,nodeLink,Select Node
5a135875074b1900012527a9,S-task03,nodeLink,Unselect Node
5a135875074b1900012527a9,S-task03,nodeLink,Select Node
5a135875074b1900012527a9,S-task03,nodeLink,Unselect Node
5a135875074b1900012527a9,S-task03,nodeLink,Select Node
5a135875074b1900012527a9,S-task03,nodeLink,Unselect Node
5a135875074b1900012527a9,S-task03,nodeLink,Select Node
5a135875074b1900012527a9,S-task03,nodeLink,Unselect Node
5a135875074b1900012527a9,S-task03,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task03,nodeLink,Hard Unselected a Node
5a135875074b1900012527a9,S-task03,nodeLink,Dragged Node
5a135875074b1900012527a9,S-task03,nodeLink,Dragged Node
5a135875074b1900012527a9,S-task03,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task03,nodeLink,Hard Unselected a Node
5a135875074b1900012527a9,S-task03,nodeLink,Select Node
5a135875074b1900012527a9,S-task03,nodeLink,Unselect Node
5a135875074b1900012527a9,S-task03,nodeLink,Select Node
5a135875074b1900012527a9,S-task03,nodeLink,Unselect Node
5a135875074b1900012527a9,S-task03,nodeLink,Select Node
5a135875074b1900012527a9,S-task03,nodeLink,Unselect Node
5a135875074b1900012527a9,S-task03,nodeLink,Select Node
5a135875074b1900012527a9,S-task03,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task03,nodeLink,Finished Task
5a135875074b1900012527a9,S-task12,nodeLink,startedProvenance
5a135875074b1900012527a9,S-task12,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task12,nodeLink,Dragged Node
5a135875074b1900012527a9,S-task12,nodeLink,Select Node
5a135875074b1900012527a9,S-task12,nodeLink,Hard Unselected a Node
5a135875074b1900012527a9,S-task12,nodeLink,Unselect Node
5a135875074b1900012527a9,S-task12,nodeLink,Select Node
5a135875074b1900012527a9,S-task12,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task12,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task12,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task12,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task12,nodeLink,Dragged Node
5a135875074b1900012527a9,S-task12,nodeLink,Dragged Node
5a135875074b1900012527a9,S-task12,nodeLink,Dragged Node
5a135875074b1900012527a9,S-task12,nodeLink,Select Node
5a135875074b1900012527a9,S-task12,nodeLink,Dragged Node
5a135875074b1900012527a9,S-task12,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task12,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task12,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task12,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task12,nodeLink,Select Node
5a135875074b1900012527a9,S-task12,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task12,nodeLink,Hard Unselected a Node
5a135875074b1900012527a9,S-task12,nodeLink,Unselect Node
5a135875074b1900012527a9,S-task12,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task12,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task12,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task12,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task12,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task12,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task12,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task12,nodeLink,Dragged Node
5a135875074b1900012527a9,S-task12,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task12,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task12,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task12,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task12,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task12,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task12,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task12,nodeLink,Finished Task
5a135875074b1900012527a9,S-task08,nodeLink,startedProvenance
5a135875074b1900012527a9,S-task08,nodeLink,Searched for Node
5a135875074b1900012527a9,S-task08,nodeLink,Searched for Node
5a135875074b1900012527a9,S-task08,nodeLink,Dragged Node
5a135875074b1900012527a9,S-task08,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task08,nodeLink,Hard Unselected a Node
5a135875074b1900012527a9,S-task08,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task08,nodeLink,Hard Unselected a Node
5a135875074b1900012527a9,S-task08,nodeLink,Unselect Node
5a135875074b1900012527a9,S-task08,nodeLink,Select Node
5a135875074b1900012527a9,S-task08,nodeLink,Unselect Node
5a135875074b1900012527a9,S-task08,nodeLink,Select Node
5a135875074b1900012527a9,S-task08,nodeLink,Unselect Node
5a135875074b1900012527a9,S-task08,nodeLink,Dragged Node
5a135875074b1900012527a9,S-task08,nodeLink,Select Node
5a135875074b1900012527a9,S-task08,nodeLink,Unselect Node
5a135875074b1900012527a9,S-task08,nodeLink,Select Node
5a135875074b1900012527a9,S-task08,nodeLink,Unselect Node
5a135875074b1900012527a9,S-task08,nodeLink,Select Node
5a135875074b1900012527a9,S-task08,nodeLink,Unselect Node
5a135875074b1900012527a9,S-task08,nodeLink,Select Node
5a135875074b1900012527a9,S-task08,nodeLink,Dragged Node
5a135875074b1900012527a9,S-task08,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task08,nodeLink,Finished Task
5a135875074b1900012527a9,S-task11,nodeLink,startedProvenance
5a135875074b1900012527a9,S-task11,nodeLink,Searched for Node
5a135875074b1900012527a9,S-task11,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task11,nodeLink,Finished Task
5a135875074b1900012527a9,S-task06,nodeLink,startedProvenance
5a135875074b1900012527a9,S-task06,nodeLink,Searched for Node
5a135875074b1900012527a9,S-task06,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task06,nodeLink,Hard Unselected a Node
5a135875074b1900012527a9,S-task06,nodeLink,Dragged Node
5a135875074b1900012527a9,S-task06,nodeLink,Unselect Node
5a135875074b1900012527a9,S-task06,nodeLink,Select Node
5a135875074b1900012527a9,S-task06,nodeLink,Dragged Node
5a135875074b1900012527a9,S-task06,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task06,nodeLink,Finished Task
5a135875074b1900012527a9,S-task02,nodeLink,startedProvenance
5a135875074b1900012527a9,S-task02,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task02,nodeLink,Dragged Node
5a135875074b1900012527a9,S-task02,nodeLink,Dragged Node
5a135875074b1900012527a9,S-task02,nodeLink,Hard Unselected a Node
5a135875074b1900012527a9,S-task02,nodeLink,Select Node
5a135875074b1900012527a9,S-task02,nodeLink,Unselect Node
5a135875074b1900012527a9,S-task02,nodeLink,Select Node
5a135875074b1900012527a9,S-task02,nodeLink,Unselect Node
5a135875074b1900012527a9,S-task02,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task02,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task02,nodeLink,Hard Unselected a Node
5a135875074b1900012527a9,S-task02,nodeLink,Finished Task
5a135875074b1900012527a9,S-task09,nodeLink,startedProvenance
5a135875074b1900012527a9,S-task09,nodeLink,Searched for Node
5a135875074b1900012527a9,S-task09,nodeLink,Searched for Node
5a135875074b1900012527a9,S-task09,nodeLink,Finished Task
5a135875074b1900012527a9,S-task15,nodeLink,startedProvenance
5a135875074b1900012527a9,S-task15,nodeLink,Searched for Node
5a135875074b1900012527a9,S-task15,nodeLink,Dragged Node
5a135875074b1900012527a9,S-task15,nodeLink,Dragged Node
5a135875074b1900012527a9,S-task15,nodeLink,Unselect Node
5a135875074b1900012527a9,S-task15,nodeLink,Select Node
5a135875074b1900012527a9,S-task15,nodeLink,Unselect Node
5a135875074b1900012527a9,S-task15,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task15,nodeLink,Finished Task
5a135875074b1900012527a9,S-task07,nodeLink,startedProvenance
5a135875074b1900012527a9,S-task07,nodeLink,Searched for Node
5a135875074b1900012527a9,S-task07,nodeLink,Select Node
5a135875074b1900012527a9,S-task07,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task07,nodeLink,Hard Unselected a Node
5a135875074b1900012527a9,S-task07,nodeLink,Unselect Node
5a135875074b1900012527a9,S-task07,nodeLink,Select Node
5a135875074b1900012527a9,S-task07,nodeLink,Unselect Node
5a135875074b1900012527a9,S-task07,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task07,nodeLink,Finished Task
5a135875074b1900012527a9,S-task01,nodeLink,startedProvenance
5a135875074b1900012527a9,S-task01,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task01,nodeLink,Finished Task
5a135875074b1900012527a9,S-task05,nodeLink,startedProvenance
5a135875074b1900012527a9,S-task05,nodeLink,Searched for Node
5a135875074b1900012527a9,S-task05,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task05,nodeLink,Finished Task
5a135875074b1900012527a9,S-task04,nodeLink,startedProvenance
5a135875074b1900012527a9,S-task04,nodeLink,Searched for Node
5a135875074b1900012527a9,S-task04,nodeLink,Dragged Node
5a135875074b1900012527a9,S-task04,nodeLink,Dragged Node
5a135875074b1900012527a9,S-task04,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task04,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task04,nodeLink,Select Node
5a135875074b1900012527a9,S-task04,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task04,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task04,nodeLink,Finished Task
5a135875074b1900012527a9,S-task14,nodeLink,startedProvenance
5a135875074b1900012527a9,S-task14,nodeLink,Searched for Node
5a135875074b1900012527a9,S-task14,nodeLink,Searched for Node
5a135875074b1900012527a9,S-task14,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task14,nodeLink,Finished Task
5a135875074b1900012527a9,S-task13,nodeLink,startedProvenance
5a135875074b1900012527a9,S-task13,nodeLink,Searched for Node
5a135875074b1900012527a9,S-task13,nodeLink,Searched for Node
5a135875074b1900012527a9,S-task13,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task13,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task13,nodeLink,Hard Unselected a Node
5a135875074b1900012527a9,S-task13,nodeLink,Finished Task
5a135875074b1900012527a9,S-task10,nodeLink,startedProvenance
5a135875074b1900012527a9,S-task10,nodeLink,Searched for Node
5a135875074b1900012527a9,S-task10,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task10,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task10,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task10,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task10,nodeLink,Finished Task
5a135875074b1900012527a9,S-task16,nodeLink,startedProvenance
5a135875074b1900012527a9,S-task16,nodeLink,Select Node
5a135875074b1900012527a9,S-task16,nodeLink,Dragged Node
5a135875074b1900012527a9,S-task16,nodeLink,Unselect Node
5a135875074b1900012527a9,S-task16,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task16,nodeLink,Dragged Node
5a135875074b1900012527a9,S-task16,nodeLink,Dragged Node
5a135875074b1900012527a9,S-task16,nodeLink,Select Node
5a135875074b1900012527a9,S-task16,nodeLink,Unselect Node
5a135875074b1900012527a9,S-task16,nodeLink,Select Node
5a135875074b1900012527a9,S-task16,nodeLink,Hard Unselected a Node
5a135875074b1900012527a9,S-task16,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task16,nodeLink,Unselect Node
5a135875074b1900012527a9,S-task16,nodeLink,Hard Unselected a Node
5a135875074b1900012527a9,S-task16,nodeLink,Dragged Node
5a135875074b1900012527a9,S-task16,nodeLink,Dragged Node
5a135875074b1900012527a9,S-task16,nodeLink,Hard Selected a Node
5a135875074b1900012527a9,S-task16,nodeLink,Hard Unselected a Node
5a135875074b1900012527a9,S-task16,nodeLink,Select Node
5a135875074b1900012527a9,S-task16,nodeLink,Unselect Node
5a135875074b1900012527a9,S-task16,nodeLink,Select Node
5a135875074b1900012527a9,S-task16,nodeLink,Unselect Node
5a135875074b1900012527a9,S-task16,nodeLink,Select Node
5a135875074b1900012527a9,S-task16,nodeLink,Unselect Node
5a135875074b1900012527a9,S-task16,nodeLink,Select Node
5a135875074b1900012527a9,S-task16,nodeLink,Unselect Node
5a135875074b1900012527a9,S-task16,nodeLink,Select Node
5a135875074b1900012527a9,S-task16,nodeLink,Unselect Node
5a135875074b1900012527a9,S-task16,nodeLink,Finished Task
5cc604bd3bbb120018a3c0e2,S-task09,nodeLink,startedProvenance
5cc604bd3bbb120018a3c0e2,S-task09,nodeLink,Select Node
5cc604bd3bbb120018a3c0e2,S-task09,nodeLink,Select Node
5cc604bd3bbb120018a3c0e2,S-task09,nodeLink,Unselect Node
5cc604bd3bbb120018a3c0e2,S-task09,nodeLink,Finished Task
5cc604bd3bbb120018a3c0e2,S-task12,nodeLink,startedProvenance
5cc604bd3bbb120018a3c0e2,S-task12,nodeLink,Searched for Node
5cc604bd3bbb120018a3c0e2,S-task12,nodeLink,Select Node
5cc604bd3bbb120018a3c0e2,S-task12,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task12,nodeLink,Unselect Node
5cc604bd3bbb120018a3c0e2,S-task12,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task12,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task12,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task12,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task12,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task12,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task12,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task12,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task12,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task12,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task12,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task12,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task12,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task12,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task12,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task12,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task12,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task12,nodeLink,Select Node
5cc604bd3bbb120018a3c0e2,S-task12,nodeLink,Unselect Node
5cc604bd3bbb120018a3c0e2,S-task12,nodeLink,Finished Task
5cc604bd3bbb120018a3c0e2,S-task02,nodeLink,startedProvenance
5cc604bd3bbb120018a3c0e2,S-task02,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task02,nodeLink,Dragged Node
5cc604bd3bbb120018a3c0e2,S-task02,nodeLink,Dragged Node
5cc604bd3bbb120018a3c0e2,S-task02,nodeLink,Dragged Node
5cc604bd3bbb120018a3c0e2,S-task02,nodeLink,Dragged Node
5cc604bd3bbb120018a3c0e2,S-task02,nodeLink,Dragged Node
5cc604bd3bbb120018a3c0e2,S-task02,nodeLink,Dragged Node
5cc604bd3bbb120018a3c0e2,S-task02,nodeLink,Dragged Node
5cc604bd3bbb120018a3c0e2,S-task02,nodeLink,Dragged Node
5cc604bd3bbb120018a3c0e2,S-task02,nodeLink,Dragged Node
5cc604bd3bbb120018a3c0e2,S-task02,nodeLink,Dragged Node
5cc604bd3bbb120018a3c0e2,S-task02,nodeLink,Dragged Node
5cc604bd3bbb120018a3c0e2,S-task02,nodeLink,Dragged Node
5cc604bd3bbb120018a3c0e2,S-task02,nodeLink,Dragged Node
5cc604bd3bbb120018a3c0e2,S-task02,nodeLink,Dragged Node
5cc604bd3bbb120018a3c0e2,S-task02,nodeLink,Dragged Node
5cc604bd3bbb120018a3c0e2,S-task02,nodeLink,Dragged Node
5cc604bd3bbb120018a3c0e2,S-task02,nodeLink,Dragged Node
5cc604bd3bbb120018a3c0e2,S-task02,nodeLink,Dragged Node
5cc604bd3bbb120018a3c0e2,S-task02,nodeLink,Dragged Node
5cc604bd3bbb120018a3c0e2,S-task02,nodeLink,Dragged Node
5cc604bd3bbb120018a3c0e2,S-task02,nodeLink,Dragged Node
5cc604bd3bbb120018a3c0e2,S-task02,nodeLink,Dragged Node
5cc604bd3bbb120018a3c0e2,S-task02,nodeLink,Select Node
5cc604bd3bbb120018a3c0e2,S-task02,nodeLink,Unselect Node
5cc604bd3bbb120018a3c0e2,S-task02,nodeLink,Dragged Node
5cc604bd3bbb120018a3c0e2,S-task02,nodeLink,Select Node
5cc604bd3bbb120018a3c0e2,S-task02,nodeLink,Unselect Node
5cc604bd3bbb120018a3c0e2,S-task02,nodeLink,Dragged Node
5cc604bd3bbb120018a3c0e2,S-task02,nodeLink,Dragged Node
5cc604bd3bbb120018a3c0e2,S-task02,nodeLink,Dragged Node
5cc604bd3bbb120018a3c0e2,S-task02,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task02,nodeLink,Hard Unselected a Node
5cc604bd3bbb120018a3c0e2,S-task02,nodeLink,Finished Task
5cc604bd3bbb120018a3c0e2,S-task14,nodeLink,startedProvenance
5cc604bd3bbb120018a3c0e2,S-task14,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task14,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task14,nodeLink,Hard Unselected a Node
5cc604bd3bbb120018a3c0e2,S-task14,nodeLink,Finished Task
5cc604bd3bbb120018a3c0e2,S-task04,nodeLink,startedProvenance
5cc604bd3bbb120018a3c0e2,S-task04,nodeLink,Searched for Node
5cc604bd3bbb120018a3c0e2,S-task04,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task04,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task04,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task04,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task04,nodeLink,Finished Task
5cc604bd3bbb120018a3c0e2,S-task10,nodeLink,startedProvenance
5cc604bd3bbb120018a3c0e2,S-task10,nodeLink,Searched for Node
5cc604bd3bbb120018a3c0e2,S-task10,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task10,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task10,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task10,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task10,nodeLink,Finished Task
5cc604bd3bbb120018a3c0e2,S-task06,nodeLink,startedProvenance
5cc604bd3bbb120018a3c0e2,S-task06,nodeLink,Searched for Node
5cc604bd3bbb120018a3c0e2,S-task06,nodeLink,Select Node
5cc604bd3bbb120018a3c0e2,S-task06,nodeLink,Unselect Node
5cc604bd3bbb120018a3c0e2,S-task06,nodeLink,Unselect Node
5cc604bd3bbb120018a3c0e2,S-task06,nodeLink,Select Node
5cc604bd3bbb120018a3c0e2,S-task06,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task06,nodeLink,Finished Task
5cc604bd3bbb120018a3c0e2,S-task05,nodeLink,startedProvenance
5cc604bd3bbb120018a3c0e2,S-task05,nodeLink,Searched for Node
5cc604bd3bbb120018a3c0e2,S-task05,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task05,nodeLink,Finished Task
5cc604bd3bbb120018a3c0e2,S-task03,nodeLink,startedProvenance
5cc604bd3bbb120018a3c0e2,S-task03,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task03,nodeLink,Hard Unselected a Node
5cc604bd3bbb120018a3c0e2,S-task03,nodeLink,Select Node
5cc604bd3bbb120018a3c0e2,S-task03,nodeLink,Unselect Node
5cc604bd3bbb120018a3c0e2,S-task03,nodeLink,Select Node
5cc604bd3bbb120018a3c0e2,S-task03,nodeLink,Unselect Node
5cc604bd3bbb120018a3c0e2,S-task03,nodeLink,Select Node
5cc604bd3bbb120018a3c0e2,S-task03,nodeLink,Unselect Node
5cc604bd3bbb120018a3c0e2,S-task03,nodeLink,Select Node
5cc604bd3bbb120018a3c0e2,S-task03,nodeLink,Select Node
5cc604bd3bbb120018a3c0e2,S-task03,nodeLink,Unselect Node
5cc604bd3bbb120018a3c0e2,S-task03,nodeLink,Unselect Node
5cc604bd3bbb120018a3c0e2,S-task03,nodeLink,Select Node
5cc604bd3bbb120018a3c0e2,S-task03,nodeLink,Unselect Node
5cc604bd3bbb120018a3c0e2,S-task03,nodeLink,Select Node
5cc604bd3bbb120018a3c0e2,S-task03,nodeLink,Unselect Node
5cc604bd3bbb120018a3c0e2,S-task03,nodeLink,Select Node
5cc604bd3bbb120018a3c0e2,S-task03,nodeLink,Unselect Node
5cc604bd3bbb120018a3c0e2,S-task03,nodeLink,Select Node
5cc604bd3bbb120018a3c0e2,S-task03,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task03,nodeLink,Finished Task
5cc604bd3bbb120018a3c0e2,S-task07,nodeLink,startedProvenance
5cc604bd3bbb120018a3c0e2,S-task07,nodeLink,Searched for Node
5cc604bd3bbb120018a3c0e2,S-task07,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task07,nodeLink,Finished Task
5cc604bd3bbb120018a3c0e2,S-task13,nodeLink,startedProvenance
5cc604bd3bbb120018a3c0e2,S-task13,nodeLink,Searched for Node
5cc604bd3bbb120018a3c0e2,S-task13,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task13,nodeLink,Hard Unselected a Node
5cc604bd3bbb120018a3c0e2,S-task13,nodeLink,Unselect Node
5cc604bd3bbb120018a3c0e2,S-task13,nodeLink,Searched for Node
5cc604bd3bbb120018a3c0e2,S-task13,nodeLink,Unselect Node
5cc604bd3bbb120018a3c0e2,S-task13,nodeLink,Select Node
5cc604bd3bbb120018a3c0e2,S-task13,nodeLink,Unselect Node
5cc604bd3bbb120018a3c0e2,S-task13,nodeLink,Select Node
5cc604bd3bbb120018a3c0e2,S-task13,nodeLink,Unselect Node
5cc604bd3bbb120018a3c0e2,S-task13,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task13,nodeLink,Hard Unselected a Node
5cc604bd3bbb120018a3c0e2,S-task13,nodeLink,Select Node
5cc604bd3bbb120018a3c0e2,S-task13,nodeLink,Unselect Node
5cc604bd3bbb120018a3c0e2,S-task13,nodeLink,Select Node
5cc604bd3bbb120018a3c0e2,S-task13,nodeLink,Unselect Node
5cc604bd3bbb120018a3c0e2,S-task13,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task13,nodeLink,Finished Task
5cc604bd3bbb120018a3c0e2,S-task11,nodeLink,startedProvenance
5cc604bd3bbb120018a3c0e2,S-task11,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task11,nodeLink,Hard Unselected a Node
5cc604bd3bbb120018a3c0e2,S-task11,nodeLink,Select Node
5cc604bd3bbb120018a3c0e2,S-task11,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task11,nodeLink,Finished Task
5cc604bd3bbb120018a3c0e2,S-task01,nodeLink,startedProvenance
5cc604bd3bbb120018a3c0e2,S-task01,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task01,nodeLink,Finished Task
5cc604bd3bbb120018a3c0e2,S-task08,nodeLink,startedProvenance
5cc604bd3bbb120018a3c0e2,S-task08,nodeLink,Select Node
5cc604bd3bbb120018a3c0e2,S-task08,nodeLink,Unselect Node
5cc604bd3bbb120018a3c0e2,S-task08,nodeLink,Select Node
5cc604bd3bbb120018a3c0e2,S-task08,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task08,nodeLink,Finished Task
5cc604bd3bbb120018a3c0e2,S-task15,nodeLink,startedProvenance
5cc604bd3bbb120018a3c0e2,S-task15,nodeLink,Searched for Node
5cc604bd3bbb120018a3c0e2,S-task15,nodeLink,cleared all selected nodes
5cc604bd3bbb120018a3c0e2,S-task15,nodeLink,Select Node
5cc604bd3bbb120018a3c0e2,S-task15,nodeLink,Unselect Node
5cc604bd3bbb120018a3c0e2,S-task15,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task15,nodeLink,Hard Unselected a Node
5cc604bd3bbb120018a3c0e2,S-task15,nodeLink,Select Node
5cc604bd3bbb120018a3c0e2,S-task15,nodeLink,Unselect Node
5cc604bd3bbb120018a3c0e2,S-task15,nodeLink,Select Node
5cc604bd3bbb120018a3c0e2,S-task15,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task15,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task15,nodeLink,Hard Unselected a Node
5cc604bd3bbb120018a3c0e2,S-task15,nodeLink,Hard Unselected a Node
5cc604bd3bbb120018a3c0e2,S-task15,nodeLink,Hard Selected a Node
5cc604bd3bbb120018a3c0e2,S-task15,nodeLink,Unselect Node
5cc604bd3bbb120018a3c0e2,S-task15,nodeLink,Select Node
5cc604bd3bbb120018a3c0e2,S-task15,nodeLink,Unselect Node
